lot_id,wafer_id,tool_id,slot,point_id,radius_mm,angle_deg,cd_nm,defect_count,measured_at
LOT-009,LOT-009-W03,PHOTO_C,9,7,45.0,180.0,44.517,2,2026-07-23 09:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,2,45.0,30.0,44.892,1,2026-07-24 00:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,34,120.0,270.0,44.542,1,2026-07-21 00:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,21,85.0,240.0,45.105,0,2026-07-22 03:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,34,120.0,270.0,44.682,1,2026-07-22 01:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,38,142.0,30.0,44.844,1,2026-07-21 23:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,0,0.0,0.0,45.809,2,2026-07-21 19:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,46,142.0,270.0,45.016,1,2026-07-23 16:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,16,85.0,90.0,44.296,1,2026-07-22 19:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,14,85.0,30.0,45.518,0,2026-07-24 00:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,9,45.0,240.0,45.802,4,2026-07-23 09:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,22,85.0,270.0,45.26,3,2026-07-23 01:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,13,85.0,0.0,44.704,1,2026-07-20 15:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,40,142.0,90.0,44.387,2,2026-07-21 10:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,44,142.0,210.0,45.308,0,2026-07-21 23:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,29,120.0,120.0,44.361,2,2026-07-23 17:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,0,0.0,0.0,45.476,4,2026-07-23 23:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,1,45.0,0.0,45.145,0,2026-07-20 23:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,24,85.0,330.0,44.774,0,2026-07-21 11:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,48,142.0,330.0,43.805,4,2026-07-21 10:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,3,45.0,60.0,46.224,0,2026-07-22 00:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,5,45.0,120.0,45.198,1,2026-07-22 16:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,9,45.0,240.0,43.899,1,2026-07-20 16:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,47,142.0,300.0,45.197,3,2026-07-21 00:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,44,142.0,210.0,45.54,4,2026-07-23 00:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,11,45.0,300.0,45.77,2,2026-07-21 02:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,22,85.0,270.0,44.979,2,2026-07-23 11:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,10,45.0,270.0,45.625,2,2026-07-20 15:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,15,85.0,60.0,44.43,1,2026-07-20 15:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,8,45.0,210.0,45.211,0,2026-07-21 11:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,4,45.0,90.0,44.5,1,2026-07-21 17:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,31,120.0,180.0,44.508,2,2026-07-22 18:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,18,85.0,150.0,45.444,0,2026-07-23 07:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,45,142.0,240.0,44.705,2,2026-07-22 19:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,34,120.0,270.0,44.889,3,2026-07-20 19:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,9,45.0,240.0,44.775,0,2026-07-23 16:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,27,120.0,60.0,43.958,1,2026-07-22 15:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,37,142.0,0.0,45.334,0,2026-07-23 01:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,42,142.0,150.0,41.703,7,2026-07-24 08:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,35,120.0,300.0,,0,2026-07-20 19:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,28,120.0,90.0,44.538,0,2026-07-23 17:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,12,45.0,330.0,45.829,0,2026-07-24 01:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,48,142.0,330.0,0.044395,2,2026-07-21 03:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,44,142.0,210.0,44.092,2,2026-07-20 19:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,2,45.0,30.0,44.992,0,2026-07-22 01:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,25,120.0,0.0,45.15,1,2026-07-22 03:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,15,85.0,60.0,45.018,4,2026-07-20 23:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,5,45.0,120.0,44.761,3,2026-07-22 15:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,39,142.0,60.0,44.806,4,2026-07-20 16:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,4,45.0,90.0,44.473,2,2026-07-24 11:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,17,85.0,120.0,44.875,0,2026-07-22 23:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,48,142.0,330.0,45.806,2,2026-07-21 23:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,41,142.0,120.0,43.934,1,2026-07-21 08:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,28,120.0,90.0,44.678,1,2026-07-23 16:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,21,85.0,240.0,45.238,0,2026-07-21 03:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,44,142.0,210.0,41.434,7,2026-07-22 10:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,34,120.0,270.0,44.267,3,2026-07-21 07:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,35,120.0,300.0,40.848,3,2026-07-22 08:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,26,120.0,30.0,41.017,10,2026-07-22 08:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,5,45.0,120.0,45.131,4,2026-07-21 09:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,17,85.0,120.0,44.74,2,2026-07-21 11:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,11,45.0,300.0,44.824,3,2026-07-21 17:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,2,45.0,30.0,46.271,0,2026-07-20 23:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,12,45.0,330.0,45.679,2,2026-07-22 02:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,28,120.0,90.0,46.071,4,2026-07-21 02:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,29,120.0,120.0,43.949,0,2026-07-23 03:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,17,85.0,120.0,45.055,4,2026-07-23 02:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,15,85.0,60.0,44.485,4,2026-07-22 16:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,43,142.0,180.0,41.345,5,2026-07-24 10:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,32,120.0,210.0,44.705,0,2026-07-20 19:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,33,120.0,240.0,44.023,0,2026-07-24 00:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,10,45.0,270.0,44.646,2,2026-07-22 16:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,12,45.0,330.0,44.339,2,2026-07-20 18:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,45,142.0,240.0,45.574,0,2026-07-21 23:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,13,85.0,0.0,45.333,4,2026-07-24 00:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,17,85.0,120.0,45.06,0,2026-07-22 11:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,30,120.0,150.0,45.04,1,2026-07-23 02:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,16,85.0,90.0,43.977,3,2026-07-22 15:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,36,120.0,330.0,41.962,6,2026-07-24 08:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,2,45.0,30.0,44.494,2,2026-07-22 07:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,8,45.0,210.0,44.708,0,2026-07-23 18:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,2,45.0,30.0,44.295,4,2026-07-22 08:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,22,85.0,270.0,43.865,4,2026-07-22 08:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,45,142.0,240.0,41.074,6,2026-07-24 09:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,44,142.0,210.0,44.06,2,2026-07-21 15:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,8,45.0,210.0,46.023,3,2026-07-24 01:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,40,142.0,90.0,45.073,2,2026-07-23 01:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,5,45.0,120.0,45.13,0,2026-07-24 02:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,11,45.0,300.0,44.655,0,2026-07-24 02:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,35,120.0,300.0,45.55,0,2026-07-24 02:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,30,120.0,150.0,45.642,5,2026-07-21 18:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,47,142.0,300.0,44.38,2,2026-07-22 19:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,17,85.0,120.0,44.195,1,2026-07-24 10:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,40,142.0,90.0,44.651,1,2026-07-21 15:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,24,85.0,330.0,45.383,1,2026-07-24 01:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,43,142.0,180.0,41.729,5,2026-07-24 09:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,0,0.0,0.0,45.829,1,2026-07-22 19:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,26,120.0,30.0,44.667,0,2026-07-20 23:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,43,142.0,180.0,44.525,1,2026-07-22 16:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,28,120.0,90.0,43.829,1,2026-07-21 16:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,17,85.0,120.0,44.452,2,2026-07-21 15:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,35,120.0,300.0,44.253,0,2026-07-22 15:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,16,85.0,90.0,45.234,2,2026-07-24 01:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,28,120.0,90.0,40.628,4,2026-07-22 07:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,5,45.0,120.0,44.205,0,2026-07-22 19:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,4,45.0,90.0,45.065,0,2026-07-23 18:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,45,142.0,240.0,44.317,1,2026-07-24 00:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,41,142.0,120.0,43.718,2,2026-07-21 16:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,26,120.0,30.0,44.975,1,2026-07-21 18:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,35,120.0,300.0,,2,2026-07-21 03:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,33,120.0,240.0,41.38,9,2026-07-24 10:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,23,85.0,300.0,45.399,3,2026-07-24 08:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,47,142.0,300.0,44.277,3,2026-07-23 00:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,42,142.0,150.0,45.205,0,2026-07-22 02:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,19,85.0,180.0,42.949,2,2026-07-21 08:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,15,85.0,60.0,45.809,3,2026-07-21 17:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,30,120.0,150.0,44.057,1,2026-07-22 16:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,0,0.0,0.0,44.36,0,2026-07-24 11:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,48,142.0,330.0,41.247,9,2026-07-23 10:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,17,85.0,120.0,44.24,2,2026-07-20 15:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,26,120.0,30.0,45.654,2,2026-07-23 02:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,34,120.0,270.0,45.293,2,2026-07-21 23:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,1,45.0,0.0,44.524,2,2026-07-23 18:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,21,85.0,240.0,45.801,2,2026-07-22 23:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,28,120.0,90.0,40.976,6,2026-07-23 07:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,40,142.0,90.0,44.772,1,2026-07-22 16:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,46,142.0,270.0,44.822,3,2026-07-21 19:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,17,85.0,120.0,44.859,1,2026-07-21 08:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,15,85.0,60.0,,3,2026-07-21 03:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,47,142.0,300.0,44.953,0,2026-07-21 19:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,1,45.0,0.0,44.716,3,2026-07-21 02:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,13,85.0,0.0,45.816,2,2026-07-23 01:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,15,85.0,60.0,45.257,0,2026-07-21 23:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,39,142.0,60.0,44.898,0,2026-07-21 19:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,11,45.0,300.0,47.636,1,2026-07-22 23:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,32,120.0,210.0,39.989,7,2026-07-23 07:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,37,142.0,0.0,45.267,1,2026-07-23 15:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,23,85.0,300.0,45.788,0,2026-07-20 23:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,45,142.0,240.0,44.662,0,2026-07-21 17:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,3,45.0,60.0,0.045133,1,2026-07-22 07:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,45,142.0,240.0,44.354,3,2026-07-20 15:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,11,45.0,300.0,44.383,1,2026-07-20 15:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,19,85.0,180.0,44.675,3,2026-07-21 09:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,26,120.0,30.0,43.984,0,2026-07-20 16:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,20,85.0,210.0,44.616,5,2026-07-22 10:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,39,142.0,60.0,44.14,2,2026-07-21 01:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,27,120.0,60.0,44.445,1,2026-07-21 09:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,18,85.0,150.0,45.684,0,2026-07-21 02:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,10,45.0,270.0,44.861,1,2026-07-21 16:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,20,85.0,210.0,45.388,0,2026-07-24 07:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,44,142.0,210.0,44.706,2,2026-07-20 15:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,21,85.0,240.0,44.565,0,2026-07-21 18:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,13,85.0,0.0,46.091,2,2026-07-20 23:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,40,142.0,90.0,43.977,1,2026-07-23 18:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,43,142.0,180.0,43.696,0,2026-07-20 18:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,34,120.0,270.0,44.458,4,2026-07-22 15:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,21,85.0,240.0,44.095,3,2026-07-21 15:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,12,45.0,330.0,45.345,0,2026-07-23 08:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,42,142.0,150.0,44.394,1,2026-07-20 17:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,24,85.0,330.0,45.539,0,2026-07-23 03:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,4,45.0,90.0,44.651,2,2026-07-20 18:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,37,142.0,0.0,44.237,3,2026-07-23 19:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,47,142.0,300.0,45.681,2,2026-07-24 02:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,24,85.0,330.0,43.807,0,2026-07-24 09:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,17,85.0,120.0,45.17,5,2026-07-23 09:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,2,45.0,30.0,44.857,0,2026-07-21 02:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,18,85.0,150.0,44.868,0,2026-07-23 08:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,16,85.0,90.0,44.863,1,2026-07-22 08:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,17,85.0,120.0,44.869,2,2026-07-21 19:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,24,85.0,330.0,43.521,2,2026-07-23 18:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,46,142.0,270.0,44.161,2,2026-07-21 16:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,39,142.0,60.0,44.941,2,2026-07-24 00:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,22,85.0,270.0,45.723,1,2026-07-24 03:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,10,45.0,270.0,44.812,2,2026-07-23 18:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,4,45.0,90.0,45.732,4,2026-07-23 02:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,30,120.0,150.0,45.288,0,2026-07-23 01:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,44,142.0,210.0,44.445,4,2026-07-22 17:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,29,120.0,120.0,45.26,1,2026-07-23 15:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,25,120.0,0.0,,8,2026-07-22 11:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,47,142.0,300.0,41.355,2,2026-07-22 07:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,24,85.0,330.0,43.905,0,2026-07-23 16:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,48,142.0,330.0,45.253,0,2026-07-22 17:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,10,45.0,270.0,45.431,3,2026-07-22 18:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,39,142.0,60.0,44.715,0,2026-07-21 10:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,47,142.0,300.0,41.584,8,2026-07-23 11:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,12,45.0,330.0,44.983,4,2026-07-22 16:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,48,142.0,330.0,44.585,4,2026-07-23 18:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,26,120.0,30.0,45.948,1,2026-07-24 02:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,18,85.0,150.0,44.387,1,2026-07-21 15:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,46,142.0,270.0,40.475,6,2026-07-22 09:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,35,120.0,300.0,45.111,3,2026-07-23 01:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,38,142.0,30.0,41.348,9,2026-07-24 11:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,22,85.0,270.0,45.278,2,2026-07-24 10:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,24,85.0,330.0,45.388,1,2026-07-24 07:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,15,85.0,60.0,44.083,3,2026-07-24 09:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,3,45.0,60.0,45.248,1,2026-07-22 01:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,21,85.0,240.0,44.434,1,2026-07-21 11:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,3,45.0,60.0,45.425,1,2026-07-24 00:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,36,120.0,330.0,42.78,8,2026-07-24 09:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,27,120.0,60.0,45.489,1,2026-07-21 03:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,24,85.0,330.0,44.886,0,2026-07-24 11:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,6,45.0,150.0,44.865,0,2026-07-22 09:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,7,45.0,180.0,45.469,0,2026-07-21 16:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,18,85.0,150.0,44.796,1,2026-07-21 03:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,18,85.0,150.0,44.608,2,2026-07-23 18:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,23,85.0,300.0,43.537,2,2026-07-22 11:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,46,142.0,270.0,44.023,0,2026-07-22 01:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,31,120.0,180.0,44.896,0,2026-07-23 01:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,14,85.0,30.0,46.836,2,2026-07-21 23:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,19,85.0,180.0,44.234,1,2026-07-23 15:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,23,85.0,300.0,43.938,3,2026-07-23 15:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,11,45.0,300.0,45.018,4,2026-07-24 08:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,41,142.0,120.0,44.653,0,2026-07-23 16:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,20,85.0,210.0,45.25,1,2026-07-23 16:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,43,142.0,180.0,44.649,2,2026-07-20 23:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,38,142.0,30.0,45.151,2,2026-07-23 16:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,10,45.0,270.0,45.19,2,2026-07-24 08:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,14,85.0,30.0,45.843,1,2026-07-24 01:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,9,45.0,240.0,45.258,1,2026-07-22 01:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,16,85.0,90.0,44.636,1,2026-07-21 10:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,18,85.0,150.0,44.333,3,2026-07-23 09:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,22,85.0,270.0,45.738,2,2026-07-23 08:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,48,142.0,330.0,44.708,0,2026-07-20 18:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,22,85.0,270.0,45.301,3,2026-07-23 19:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,10,45.0,270.0,45.135,0,2026-07-23 07:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,41,142.0,120.0,44.358,1,2026-07-23 03:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,42,142.0,150.0,45.093,0,2026-07-22 15:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,39,142.0,60.0,44.222,0,2026-07-22 02:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,4,45.0,90.0,45.065,2,2026-07-20 16:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,26,120.0,30.0,41.285,4,2026-07-22 07:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,1,45.0,0.0,45.066,1,2026-07-22 23:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,1,45.0,0.0,45.292,0,2026-07-24 10:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,33,120.0,240.0,45.336,1,2026-07-20 23:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,42,142.0,150.0,44.034,3,2026-07-23 17:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,0,0.0,0.0,45.762,3,2026-07-23 00:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,10,45.0,270.0,44.656,2,2026-07-24 00:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,44,142.0,210.0,45.116,3,2026-07-22 00:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,16,85.0,90.0,46.112,5,2026-07-22 02:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,13,85.0,0.0,45.192,0,2026-07-22 00:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,32,120.0,210.0,44.812,2,2026-07-23 16:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,18,85.0,150.0,45.001,0,2026-07-20 19:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,1,45.0,0.0,44.244,0,2026-07-21 18:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,6,45.0,150.0,45.229,3,2026-07-23 23:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,36,120.0,330.0,43.967,0,2026-07-23 01:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,2,45.0,30.0,44.523,2,2026-07-23 15:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,15,85.0,60.0,45.077,1,2026-07-22 18:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,41,142.0,120.0,44.588,1,2026-07-20 23:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,19,85.0,180.0,44.893,2,2026-07-23 16:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,37,142.0,0.0,43.384,0,2026-07-23 16:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,6,45.0,150.0,43.989,2,2026-07-21 17:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,45,142.0,240.0,44.925,3,2026-07-21 01:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,41,142.0,120.0,44.345,0,2026-07-22 15:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,41,142.0,120.0,45.072,2,2026-07-24 00:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,18,85.0,150.0,43.321,2,2026-07-24 11:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,17,85.0,120.0,44.978,1,2026-07-23 01:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,26,120.0,30.0,41.766,8,2026-07-22 10:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,6,45.0,150.0,45.285,4,2026-07-21 10:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,5,45.0,120.0,44.725,1,2026-07-20 16:00:00
